년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2015,10,21,3,0,17.9,13.9,22.7,1.6,72.5,14.5,9.93,64102
2015,10,22,4,0,17.5,14.5,23.1,2.2,64.8,12.7,9.2,64211
2015,10,23,5,0,17.5,15.2,21.4,2.4,69.1,13.6,7.24,63199
2015,10,24,6,1,16.9,13.2,22,2.5,64.4,12.2,10.46,55946
2015,10,25,7,1,16.3,12.1,22.8,2.1,51,9.1,12.95,52758
2015,10,26,1,0,15,12,18.7,2.4,66.8,11.3,7.11,63891
2015,10,27,2,0,12.1,7.7,15.9,3.2,69.3,9.9,9.17,64385
2015,10,28,3,0,9.9,5.6,15.8,2.5,49,5.9,13.01,63356
2015,10,29,4,0,8.4,3.2,14.7,2.4,50.4,5.5,10.86,64520
2015,10,30,5,0,5.4,1.7,10.4,2.6,41.8,3.7,13.64,64239
2015,10,31,6,1,5.7,1.1,12.3,2.1,42.5,3.8,13.52,56721
2015,11,1,7,1,7,1.3,12.6,1.6,48.4,4.7,8.35,54224
2015,11,2,1,0,10.8,6.1,15.2,1.6,60.5,7.8,8.68,64439
2015,11,3,2,0,11.8,6.6,18.7,1.4,67.6,8.9,10.84,64524
2015,11,4,3,0,12.2,5.8,19.8,1.6,62,8.3,11.07,64007
2015,11,5,4,0,13.2,8.6,19.2,1.7,63.9,9.5,9.56,63626
2015,11,6,5,0,13.5,9.6,19.2,4.7,63.9,9.7,8.42,63785
2015,11,7,6,1,10.5,9.3,11.7,6,91.5,11.6,2,58830
2015,11,8,7,1,11.1,10.3,11.8,5.2,90.6,11.9,2.05,54098
2015,11,9,1,0,10.8,9.8,12.1,2.1,87.6,11.3,3.48,65021
2015,11,10,2,0,10,7.7,13.5,1.8,80,9.7,6.06,65234
2015,11,11,3,0,11.6,6.6,17.7,1.6,72.4,9.7,9.47,64221
2015,11,12,4,0,14.5,10.2,21,2.8,63.5,10.3,11.05,64451
2015,11,13,5,0,11.5,10.5,13.1,4,83.8,11.2,1.54,66214
2015,11,14,6,1,12.8,11,14.2,1.4,97.3,14.3,2.24,57776
2015,11,15,7,1,13.4,10.6,17.2,1.8,84.5,12.8,8.5,54480
2015,11,16,1,0,12.2,10.7,14,2.8,85.1,12,2.51,65914
2015,11,17,2,0,13.9,11,19.3,1.8,69.6,10.8,10.27,65056
2015,11,18,3,0,10.4,8.4,12.6,5.1,70.6,8.9,1.53,66812
2015,11,19,4,0,8.9,6.7,10.8,2.6,72.8,8.3,2.82,66358
2015,11,20,5,0,9.8,7.1,14.4,1.5,72.6,8.6,6.66,65527
2015,11,21,6,1,9.2,5,15.4,1.8,55.9,6.4,9.03,58603
2015,11,22,7,1,10.2,5.9,15.7,2.4,66.5,8.1,6.75,54692
2015,11,23,1,0,8.5,6.5,11,3.3,80.9,8.9,3.56,66940
2015,11,24,2,0,5.6,2.7,8.8,3.1,69.5,6.3,4.6,67791
2015,11,25,3,0,2.4,0.9,5.3,2.7,86.8,6.3,2.16,70103
2015,11,26,4,0,-2.7,-4.8,0.9,3.7,63.8,3.3,3.63,73301
2015,11,27,5,0,-2.8,-7.3,2,2.6,59.1,3,7.12,73965
2015,11,28,6,1,0.1,-2.7,2.6,2.1,70.8,4.4,2.62,63822
2015,11,29,7,1,2.5,1,3.9,3.3,87.9,6.4,1.85,58656
2015,11,30,1,0,4.1,0.9,8.5,2,69.1,5.5,9.51,70678
2015,12,1,2,0,4,-1.3,10.4,1.9,57.8,4.5,9.03,72117
2015,12,2,3,0,6,2.9,8.5,3.2,71.4,6.8,1.46,71955
2015,12,3,4,0,-0.7,-3.2,3.3,4.1,79.3,4.7,2.76,73871
2015,12,4,5,0,-0.4,-4.4,3.1,2.8,63.9,3.8,7.65,74655
2015,12,5,6,1,3.4,0.6,7.2,3.1,51.4,4,9.01,62921
2015,12,6,7,1,1.3,-2,7.8,1.2,46.4,3,8.34,59924
2015,12,7,1,0,1.9,-3.4,6.7,1.8,51.1,3.5,8.99,73760
2015,12,8,2,0,2.9,-1.4,9.6,1.3,55.9,4.1,8.42,73169
2015,12,9,3,0,5,-0.8,10.9,2.3,57.4,5,7.36,73300
2015,12,10,4,0,7.8,5.8,9.2,2.3,74.8,7.8,1.48,72052
2015,12,11,5,0,6.4,3.3,12.2,3.4,56.5,5.2,8.33,71554
2015,12,12,6,1,5.2,1.1,11,2.6,50.1,4.3,9.32,61903
2015,12,13,7,1,5.2,0.9,12.2,1.4,50.5,4.3,8.85,58055
2015,12,14,1,0,5,2.6,6.4,2.2,75.6,6.6,1.89,71845
2015,12,15,2,0,4.7,2,8.2,2.8,69.8,6,4.65,71928
2015,12,16,3,0,-1,-5,2.8,3.9,50.9,2.9,8.78,73369
2015,12,17,4,0,-4.6,-7.4,-0.4,2.7,43.4,1.9,9.77,76340
2015,12,18,5,0,-3.3,-7,-1,2.2,61.9,3,1.66,77282
2015,12,19,6,1,-0.1,-4.6,6.8,1.7,66.3,3.9,8.78,65145
2015,12,20,7,1,1.5,-3.4,6,1.5,56.9,3.7,5.74,60678
2015,12,21,1,0,2.2,-0.2,5,2.5,76,5.4,3.11,75526
2015,12,22,2,0,3.1,-1.5,7.7,2.4,67.9,5,7.97,74781
2015,12,23,3,0,5.9,2.9,10.6,2.1,59.6,5.5,6.87,72896
2015,12,24,4,0,1.5,-1.6,5.3,2.3,67.5,4.6,6,72706
2015,12,25,5,1,-0.8,-4.9,3.7,2,46.3,2.6,9.55,62658
2015,12,26,6,1,0.9,-3.2,4.7,2.4,73.3,4.9,4.48,61301
2015,12,27,7,1,-5.7,-8.9,-1,2.9,39,1.5,9.75,61544
2015,12,28,1,0,-5.7,-9.5,-1,2.3,38.4,1.5,9.78,75834
2015,12,29,2,0,-3.2,-8.7,2.9,1.4,47.6,2.3,7.16,76087
2015,12,30,3,0,0.3,-3.5,4.3,2.5,67.6,4.3,5.43,74257
2015,12,31,4,0,0.7,-1.9,2.8,1.5,81.3,5.2,3.98,69887
2016,1,1,5,1,1.2,-3.3,4,1.6,73,4.8,4.61,59662
2016,1,2,6,1,5.7,1,9.5,2,76.9,7.1,4.5,58562
2016,1,3,7,1,6.5,5.1,9.4,1.8,80.6,7.7,4.85,58280
2016,1,4,1,0,2,-2.5,5.3,3.1,54.4,3.9,9.03,71516
2016,1,5,2,0,-2.7,-4.8,1.5,2.3,39.4,1.9,8.22,76909
2016,1,6,3,0,-1.7,-4.9,1.7,1.8,54.3,3,4.69,76602
2016,1,7,4,0,-3.4,-5.9,1.4,2.5,51.8,2.4,9.76,76531
2016,1,8,5,0,-3.3,-6.9,1,2,49.8,2.3,9.83,76982
2016,1,9,6,1,-2.1,-6.2,2.4,2.1,57.1,3,9.28,66036
2016,1,10,7,1,0.3,-2.7,3.8,2.6,42.3,2.6,9.35,61698
2016,1,11,1,0,-3.8,-6.5,0.9,2.8,38.3,1.7,9.89,76764
2016,1,12,2,0,-5.2,-9.1,0.7,2.5,46,1.9,10.02,78291
2016,1,13,3,0,-4.5,-8.2,0.1,2,63,2.8,6.69,78819
2016,1,14,4,0,-3.4,-8.4,1.3,1.7,52.1,2.5,8.8,78269
2016,1,15,5,0,-0.4,-4.3,5.3,1.8,52.3,3,7.85,77494
2016,1,16,6,1,-0.2,-2.1,2.8,2.9,68,4.2,4.86,66852
2016,1,17,7,1,1.7,-0.7,5.4,2.4,64,4.3,4.23,61528
2016,1,18,1,0,-6.3,-12.3,0.4,4.8,59.8,2.5,8.31,78462
2016,1,19,2,0,-12.8,-15.1,-8.9,5.4,45.9,1,10.82,82123
2016,1,20,3,0,-10.5,-14.5,-5.2,1.8,43.6,1.2,9.08,81861
2016,1,21,4,0,-7.1,-10.2,-2.3,1.8,44.3,1.6,8.41,82972
2016,1,22,5,0,-7.6,-11.1,-3.8,2.6,40.5,1.4,7.62,80802
2016,1,23,6,1,-11.5,-16,-8.3,4,42,1.1,9.18,71326
2016,1,24,7,1,-14.4,-18,-10.5,3.2,48.5,1,10.54,67807
2016,1,25,1,0,-9.4,-14.3,-3.4,1.9,47.1,1.4,11.22,82811
2016,1,26,2,0,-3.3,-8.5,1.7,2.3,64.5,3.1,6.5,81877
2016,1,27,3,0,-1.1,-4.7,4.3,2,56.3,3.1,9.55,79191
2016,1,28,4,0,-0.5,-5.6,3.5,1.6,51.5,2.9,5.88,80274
2016,1,29,5,0,1.9,-1.4,5.4,2.3,43.6,3,4.19,78730
2016,1,30,6,1,0.6,-2.5,5.2,2,59.5,3.8,8.01,67071
2016,1,31,7,1,-3.9,-6.5,0.3,3.2,34,1.5,10.75,63782
2016,2,1,1,0,-6,-9.1,-1,3,36,1.4,12.01,79041
2016,2,2,2,0,-5.3,-10,0.9,2.2,41.8,1.7,12.05,80020
2016,2,3,3,0,-2.4,-8.3,4,1.9,49.6,2.5,10.46,79833
2016,2,4,4,0,-0.7,-4,3.9,2.4,50.1,2.8,9.82,78046
2016,2,5,5,0,-2.2,-6.8,3.4,2.5,39.4,2,10.71,76775
2016,2,6,6,1,-3.1,-6.2,2,2.9,38.6,1.9,12.22,64785
2016,2,7,7,1,-2.9,-8.3,3.5,2,46.5,2.3,12.44,60053
2016,2,8,1,1,1.3,-4.3,5.5,3.1,62.1,4.2,5.55,54354
2016,2,9,2,1,0.3,-3.9,5.5,3,52.5,3.2,11.45,56144
2016,2,10,3,1,2.7,-4.3,10.7,1.6,38.5,2.6,12.74,58442
2016,2,11,4,0,8.1,1.6,13.5,3.5,29.3,3.2,7.87,71422
2016,2,12,5,0,8.4,6.8,10,3.2,95.3,10.5,1.1,72165
2016,2,13,6,1,11,5.8,14.4,3.3,95,12.5,3.78,63690
2016,2,14,7,1,-2.6,-6.8,5.8,4.6,73.1,3.9,2.98,62099
2016,2,15,1,0,-5.8,-10,-2.3,4,48.4,2,14.52,76750
2016,2,16,2,0,-2.7,-6.7,1.1,2.7,65.6,3.3,5.58,77048
2016,2,17,3,0,0,-5.2,5.4,2.3,53.9,3.2,14.42,75386
2016,2,18,4,0,3.5,-1.4,7.8,3.2,66.4,5.3,8.26,74491
2016,2,19,5,0,2.3,0.1,4.4,1.7,56.4,4,5.1,73525
2016,2,20,6,1,1.3,-2.5,6.3,2.9,37.1,2.5,13.13,63910
2016,2,21,7,1,-0.6,-4.2,4.4,2.9,36.4,2.1,13.63,61244
2016,2,22,1,0,1.1,-2.2,4.2,1.9,36.6,2.5,5.76,75055
2016,2,23,2,0,0.7,-4.5,4.5,3.2,56,3.6,14.55,73020
2016,2,24,3,0,-3,-6.8,2.2,2.9,42,2,15.48,74895
2016,2,25,4,0,-0.2,-5.8,5.7,2.7,49.9,3.1,11.24,74692
2016,2,26,5,0,2.2,-3.2,7.5,2.2,41.3,2.8,15.23,74143
2016,2,27,6,1,3.3,0.5,8.1,2,57.6,4.4,11.21,62835
2016,2,28,7,1,0.7,-2.6,6.9,2.1,65.5,4.1,4.76,60454
2016,2,29,1,0,-3.8,-5.9,-1.1,4,48.6,2.3,10.38,75081
2016,3,1,2,1,-2.7,-7.5,2.1,2.5,47.3,2.5,14.8,65659
2016,3,2,3,0,3.1,-2.2,8.1,2.9,67.9,5.2,8.08,75697
2016,3,3,4,0,8.1,4.4,13.9,1.9,65.1,6.9,10.26,73339
2016,3,4,5,0,13.2,6.4,20.3,2.7,55.3,8.4,14.61,71181
2016,3,5,6,1,11.3,9.1,13.5,2.6,91.3,12.1,1.16,61088
2016,3,6,7,1,7.9,4.3,12.9,2.8,51,5,15.21,56541
2016,3,7,1,0,8.1,4.8,12.2,2,36.9,4,4.36,68654
2016,3,8,2,0,2.7,-1.4,7,3.1,40.4,3,8.54,71496
2016,3,9,3,0,0.3,-2.7,5.3,3.5,37.5,2.3,17.09,73394
2016,3,10,4,0,-1.1,-4.3,3.1,3.2,37.8,2,18.12,73534
2016,3,11,5,0,-0.5,-5.5,4.6,2.6,43.8,2.5,18.25,73355
2016,3,12,6,1,2,-3.3,6.4,2.5,55.6,4,9.56,63026
2016,3,13,7,1,3.7,1.9,6.5,1.6,68.1,5.4,6.18,58472
2016,3,14,1,0,4.7,1.3,9.6,2.6,57,4.6,14.56,71811
2016,3,15,2,0,5.2,-1,12.4,2.2,43.4,3.7,16.25,71249
2016,3,16,3,0,7.5,2.7,13.8,2,45.1,4.4,16.66,70048
2016,3,17,4,0,9.3,2,14.7,1.4,40.9,4.8,11.77,68585
2016,3,18,5,0,13.4,8.8,20.1,2.4,50,7.5,13.54,68855
2016,3,19,6,1,11.4,6.6,18.1,2.5,58.3,7.6,16.37,59798
2016,3,20,7,1,10.6,4.9,17.5,2.2,54,6.5,17.03,55692
2016,3,21,1,0,9.9,5.5,16.1,2.2,54.1,6.4,16.83,65976
2016,3,22,2,0,8,3.5,13.8,2.5,58.1,5.8,15.38,66468
2016,3,23,3,0,8.2,3.8,13.8,2.9,49.6,5,16.73,66518
2016,3,24,4,0,7.2,1.6,12.7,2.4,36.5,3.6,18.91,67411
2016,3,25,5,0,7.1,2.1,12.6,2.2,43.9,4.2,16.07,67803
2016,3,26,6,1,6.5,2.1,12.6,2.2,54.5,5,15.3,59204
2016,3,27,7,1,7.2,2.2,13.1,2.6,55.6,5.3,17.19,56066
2016,3,28,1,0,9.8,2.3,17.4,2,47.8,5.1,17.82,66453
2016,3,29,2,0,11.3,7.6,17.1,3.2,57.8,7.6,12.55,66996
2016,3,30,3,0,11.5,7,18.3,2.2,49.9,6.2,18.01,65286
2016,3,31,4,0,13.5,6,21.4,2.1,27,3.9,15.57,65372
2016,4,1,5,0,15.3,7.3,23.8,2,26,4.3,18.16,63321
2016,4,2,6,1,15,9.6,21.7,2.3,40.8,6.7,16.99,56000
2016,4,3,7,1,10.7,8.2,12.7,1.7,75.1,9.6,3.23,54758
2016,4,4,1,0,12.3,5.1,19.8,2.2,42.6,5.4,20.8,64622
2016,4,5,2,0,11.4,5.9,18.1,2.5,45.1,5.6,20.04,63821
2016,4,6,3,0,14.4,6.6,22.9,1.9,44.3,6.4,15.13,63973
2016,4,7,4,0,14.1,10.5,20.6,3,69.5,10.6,16.95,65765
2016,4,8,5,0,11.1,7.8,18.7,2.5,76.1,9.8,18.15,64364
2016,4,9,6,1,10.7,7.4,14.1,1.8,83.9,10.8,4.52,56897
2016,4,10,7,1,13.4,9.3,20.7,2.1,71.3,10.9,14.02,53991
2016,4,11,1,0,12.5,5.7,19.4,2.4,43.8,6,21.04,63842
2016,4,12,2,0,14.1,10.3,19.4,2.3,42.6,6.8,15.36,63629
2016,4,13,3,1,15.6,11.4,21.4,1.7,67.5,11.8,13.86,61592
2016,4,14,4,0,12.4,9.3,18.6,2.6,75.9,10.6,14.06,61592
2016,4,15,5,0,15,8.1,23.1,2.6,46.4,7.3,20.94,62730
2016,4,16,6,1,14.9,9.8,20.7,2.9,58.9,9.8,7.23,56605
2016,4,17,7,1,10.8,8.3,14.5,4.7,66.8,8.6,13.8,53629
2016,4,18,1,0,11.2,7.1,18.6,3.1,65.4,8.2,18.4,63016
2016,4,19,2,0,12,6.5,19.2,2.2,55.1,7.4,22.1,63025
2016,4,20,3,0,14.3,10.1,20.9,2.1,54,8.6,13.4,63040
2016,4,21,4,0,13.5,10.3,16.9,2.8,87.6,13.5,6.09,65489
2016,4,22,5,0,13.5,10.1,18.6,2.6,83.4,12.8,7.77,62611
2016,4,23,6,1,13.5,7.8,19.8,2.1,52.1,7.4,16.76,56709
2016,4,24,7,1,15.5,8.1,23.7,1.9,39.6,6.3,22.59,53148
2016,4,25,1,0,17.2,10.2,25.3,1.7,34.8,6.3,21.21,61770
2016,4,26,2,0,21.1,12.1,29.6,2,34.8,8.3,19.74,63140
2016,4,27,3,0,17.2,14.5,20.7,3.6,32,6.2,8.39,64566
2016,4,28,4,0,17.2,12.4,23,2,34.4,6.7,18.95,62761
2016,4,29,5,0,16.2,10.9,22.6,2.5,47.6,8.6,21.79,61635
2016,4,30,6,1,15.9,10.8,20.4,2.8,45.3,8.1,8.93,54824
2016,5,1,7,1,18.8,12.2,26,2.2,40.5,8.4,17.07,52528
2016,5,2,1,0,21.1,16.5,28.4,2.2,64.5,15.4,15.89,63788
2016,5,3,2,0,12.9,8.9,17.6,4.9,86.1,13.2,1.63,64682
2016,5,4,3,0,15.7,10.2,20.6,5.1,46.6,8,24.88,60799
2016,5,5,4,1,18.9,10.2,26.9,1.7,50.8,10.1,21.6,56793
2016,5,6,5,1,16.3,13,18.6,2,89.3,16.5,1.91,57534
2016,5,7,6,1,16.5,10.7,22.6,2.6,60.3,10.5,23.93,53034
2016,5,8,7,1,19.4,11.6,26.8,2.1,44.8,9.2,23.51,52557
2016,5,9,1,0,20.2,16.3,25.4,2,43,9.8,17.4,63579
2016,5,10,2,0,14.5,12.5,18.1,2.3,82.4,13.5,4.6,64634
2016,5,11,3,0,16.4,10.4,23.5,2,60.9,10.9,24.41,62605
2016,5,12,4,0,17.8,12.1,24,2.7,62.4,12.2,23.94,63305
2016,5,13,5,0,18.6,12.7,25.4,2.1,57,11.3,24.86,63059
2016,5,14,6,1,20.2,15.1,26.9,2.3,47.1,10.5,23.78,55611
2016,5,15,7,1,17.4,12.3,24.2,2.7,73.9,14.3,12.53,53811
2016,5,16,1,0,15.9,10.8,21.9,3.2,57,9.5,24.54,62267
2016,5,17,2,0,19.3,10.9,26.6,1.9,48.8,10.1,24.69,63763
2016,5,18,3,0,22.3,13.5,29.5,1.9,40.3,9.8,25.77,64944
2016,5,19,4,0,24.3,16.3,31.9,1.6,36.4,10,24.95,66331
2016,5,20,5,0,24,16.8,31.6,1.8,32,9.1,23.48,66044
2016,5,21,6,1,24.1,17.8,30.4,2,23.8,6.9,24.05,57439
2016,5,22,7,1,24.7,17.6,31.7,1.9,35,10.4,24.63,54753
2016,5,23,1,0,23.3,18.3,29.4,2.1,43,11.8,17.7,66919
2016,5,24,2,0,16.8,15.4,21.8,2.6,82.6,15.7,7.08,65836
2016,5,25,3,0,19.7,15.3,24.4,2.7,67.9,15.3,15.6,65014
2016,5,26,4,0,19.4,17.5,22.9,1.8,72,16.1,8.3,66201
2016,5,27,5,0,20.9,14.8,27.1,1.7,61.3,14.2,20.68,66831
2016,5,28,6,1,21.7,17.2,28,2.1,56.1,14.1,23.9,66831
2016,5,29,7,1,21.5,17.2,27.6,2.3,56.1,14.1,20.67,54762
2016,5,30,1,0,22.1,16.9,28.9,2.4,57.3,14.4,24.57,67467
2016,5,31,2,0,21.6,17.4,27.6,2.5,63.6,15.8,21.99,68011
2016,6,1,3,0,23.3,17.1,29.9,2.1,45.8,12,24.45,66550
2016,6,2,4,0,23.2,17.2,29.1,2.4,38.3,10.5,25.38,67243
2016,6,3,5,0,22.2,17.6,27.7,2.2,48.1,12.3,22.84,67242
2016,6,4,6,1,21.2,18.2,26.3,1.6,51.8,12.9,11.24,58332
2016,6,5,7,1,24.7,17.3,32.2,1.7,47.3,13.7,24.43,54852
2016,6,6,1,1,23.3,20.8,28.4,2.3,49.1,13.9,15.57,58231
2016,6,7,2,0,21.7,19.6,25.9,1.7,69.5,17.8,9.42,66902
2016,6,8,3,0,22.1,18.2,27.7,2.3,65.9,17,20.45,67384
2016,6,9,4,0,24.1,17.8,31.3,2,59.5,17.1,22.84,68792
2016,6,10,5,0,24.6,20.2,31.3,2.2,60.9,18.1,21.74,69908
2016,6,11,6,1,23.5,20.9,26.5,1.7,74.3,21.4,7.81,61226
2016,6,12,7,1,23.5,19.9,26.7,2.1,79.4,22.8,10.48,56360
2016,6,13,1,0,23.5,19.4,29.6,2.4,70.5,20.1,19.87,69342
2016,6,14,2,0,23.8,19.7,29.5,2.1,62.5,18.1,19.48,69628
2016,6,15,3,0,20.9,17.4,24.5,2.7,81.8,20,7.05,68154
2016,6,16,4,0,20.9,18.6,24.9,2.8,73.5,18,13.83,67964
2016,6,17,5,0,23.8,18.6,29.1,2.5,63.1,18.1,22.38,69037
2016,6,18,6,1,24.5,20.1,29.9,1.8,58,17.4,22.46,61326
2016,6,19,7,1,24.1,20.3,29.3,1.9,64.5,19.2,18.36,57111
2016,6,20,1,0,24.7,19.6,30.7,1.7,66,20.1,16.89,71333
2016,6,21,2,0,26,21,31.3,1.7,60.1,19.8,16.41,72018
2016,6,22,3,0,24.3,20.9,30.2,2,75.1,22.5,8.64,72340
2016,6,23,4,0,24.7,19.6,29.4,2.1,71,21.7,16.45,72816
2016,6,24,5,0,23.1,21.1,25.7,2,75.8,21.3,8.81,70325
2016,6,25,6,1,22.8,19.2,26.7,2.8,63.1,17.1,18.54,59406
2016,6,26,7,1,24.4,19.4,30.3,2.7,58.4,17.2,25.57,56370
2016,6,27,1,0,24.4,19.9,29.5,1.6,55.5,16.3,13.72,70520
2016,6,28,2,0,24.7,20.4,29.7,1.8,61.1,18.5,17.87,71431
2016,6,29,3,0,25.3,20.9,30.2,2.2,58,18.6,17.64,71556
2016,6,30,4,0,24.6,23,26.9,2.8,78.1,24,7.45,72528
2016,7,1,5,0,24,22,26.6,2.3,86.5,25.6,3.23,72275
2016,7,2,6,1,23.5,20.6,27.7,2.4,81.4,23.2,13.17,61952
2016,7,3,7,1,23.5,21.1,26.8,1.6,70.4,20.1,12.08,56509
2016,7,4,1,0,21.8,20.2,24.1,3,85.1,22,5.05,69487
2016,7,5,2,0,23.1,20.2,24.8,2.8,93.6,26.3,2.17,72993
2016,7,6,3,0,22.9,20.3,26.9,1.9,74,20.3,15.62,71949
2016,7,7,4,0,24,20.1,28.5,1.3,71.6,21,15.11,73086
2016,7,8,5,0,27.3,21.2,32.4,1.8,66.5,23.4,24.24,74997
2016,7,9,6,1,27.7,23.2,32.7,2,64.8,23.3,24.33,66515
2016,7,10,7,1,27.9,23.2,33.1,1.8,64.4,23.7,20.7,61203
2016,7,11,1,0,28.4,24.8,33.4,1.7,67.4,25.6,15.06,78197
2016,7,12,2,0,26.3,22.1,30.9,2.1,65.5,22,17.79,76630
2016,7,13,3,0,26.3,23.2,29.5,2.1,69,23.4,13.8,76326
2016,7,14,4,0,27.5,24,32.4,2.1,66.9,24,16.79,76203
2016,7,15,5,0,26.2,23.7,29.2,2.6,60,20.2,12.2,74767
2016,7,16,6,1,20.8,19.8,23.8,3.5,92.8,22.7,3.68,62859
2016,7,17,7,1,21.7,20.4,23.1,2.6,82.9,21.3,5,57401
2016,7,18,1,0,24.4,20.7,28.4,1.5,75.1,22.6,14.65,71810
2016,7,19,2,0,27.1,20.9,32.4,1.5,65.5,22.5,20.48,75150
2016,7,20,3,0,28.6,24,32.9,1.9,62.5,24.1,15.58,76667
2016,7,21,4,0,28.3,24.9,32.2,2.2,61.3,23.4,15.16,76366
2016,7,22,5,0,29.1,25.3,34.1,2.2,64,25.5,17.51,77815
2016,7,23,6,1,28.7,27.2,31.6,1.9,70.4,27.5,9.93,69122
2016,7,24,7,1,28,27,30.1,2,77.9,29.3,6.61,65790
2016,7,25,1,0,28.4,26.4,31.4,1.9,75.3,28.8,9.71,80215
2016,7,26,2,0,28.4,25.6,31.9,2.6,69,26.4,13.94,81110
2016,7,27,3,0,27.6,26.7,28.9,3.2,76.4,28.1,4.67,80482
2016,7,28,4,0,28,26.7,30.5,2.8,70.6,26.5,17.82,79547
2016,7,29,5,0,26.3,23.4,28.4,1.6,82.3,27.9,5.33,76408
2016,7,30,6,1,28.6,26.4,33,2.1,73.5,28.2,15.27,66669
2016,7,31,7,1,28.9,26.6,32.8,1.6,72.1,28.3,16.33,64469
2016,8,1,1,0,28.4,25.8,32.4,1.6,72,27.4,16.53,68944
2016,8,2,2,0,27.2,25,31.1,1.2,72.5,25.8,9.03,68743
2016,8,3,3,0,29.1,24,34.2,1.6,65.4,25.8,19.2,69613
2016,8,4,4,0,30.7,26,35.7,1.6,59.6,25.4,15.8,75694
2016,8,5,5,0,31.2,26.5,36,1.8,60.1,26.8,17.78,77573
2016,8,6,6,1,30.5,26.6,34,1.7,64.8,27.9,13.56,71602
2016,8,7,7,1,30.6,27,35,1.9,56,24.1,20.68,67510
2016,8,8,1,0,30.5,26.4,35.5,1.8,63.1,27.2,18.34,83700
2016,8,9,2,0,29.3,26.4,33.6,1.9,68.3,27.5,12.45,82724
2016,8,10,3,0,29.4,26.1,34.8,1.9,66.3,26.3,16.98,83123
2016,8,11,4,0,30.5,26.1,36.4,2,64.1,27.2,22.2,84974
2016,8,12,5,0,30.4,26.4,35.9,2,68.3,28.9,19.62,85183
2016,8,13,6,1,30.2,26.8,35.1,2.4,67.9,28.2,20.66,74429
2016,8,14,7,1,28.9,27.3,31.8,1.9,74,29.3,11.38,67993
2016,8,15,1,1,29.1,25.8,34,1.9,65.5,25.7,17.09,71947
2016,8,16,2,0,29.3,26.2,34.9,1.6,64.9,26.2,12.39,83068
2016,8,17,3,0,29.9,25.1,34.7,1.9,60.4,24.6,17.75,83296
2016,8,18,4,0,29.9,26.2,34.3,1.6,61.9,25.8,11.68,83742
2016,8,19,5,0,28.9,26.6,33.2,1.4,69.5,27.3,9.18,82770
2016,8,20,6,1,30.1,26.5,34.9,1.7,59,24.4,13.72,72886
2016,8,21,7,1,30.7,26.9,36.6,2.1,57.5,24.6,17.95,67470
2016,8,22,1,0,30.7,25.8,36.3,2.1,58,24.9,18.91,83731
2016,8,23,2,0,28.3,26,33,2.1,68.8,26.2,10.1,82564
2016,8,24,3,0,29.1,26.4,32.9,1.8,59.1,23.4,13.97,81362
2016,8,25,4,0,27.1,24,32.2,1.9,70.4,24.7,11.54,81780
2016,8,26,5,0,23,19.5,28.2,3.6,57,15.5,17.17,71673
2016,8,27,6,1,23.4,16.9,29.7,3.1,43.3,12.3,20.97,61325
2016,8,28,7,1,21,18.3,24.5,2.6,62.5,15.4,10.21,55005
2016,8,29,1,0,22.2,17.4,27.1,2,54.5,14.3,16.17,67384
2016,8,30,2,0,20.6,17.9,24.5,3.3,60.4,14.5,12.02,66987
2016,8,31,3,0,17.7,16.1,19.2,3.8,85.3,17.1,3.02,66093
2016,9,1,4,0,23.2,15.8,28.6,3.1,71.3,19.7,13.76,72151
2016,9,2,5,0,24.2,20.6,29,2.7,68.5,20.3,16.79,70674
2016,9,3,6,1,23.9,20.4,28.6,1.8,73.8,21.5,8.93,62793
2016,9,4,7,1,25.6,22.1,29.6,1.5,71.3,23.2,10.25,59979
2016,9,5,1,0,26.4,23,31.1,1.7,66.1,22.2,14.15,75299
2016,9,6,2,0,24.7,21,29,1.8,69,21,13.98,74763
2016,9,7,3,0,24.3,20.9,28.6,1.8,69.8,20.8,9.88,74096
2016,9,8,4,0,23,21.5,26.5,1.3,76.4,21.3,8.27,72779
2016,9,9,5,0,23.9,19.7,29.3,1.8,71.1,20.4,15.29,72942
2016,9,10,6,1,24.4,20,29.1,1.6,65.4,19.6,12.96,64267
2016,9,11,7,1,24.5,22.1,28.2,1.7,66.3,20.1,9.83,59361
2016,9,12,1,0,23.4,21.4,27.5,1.9,68.9,19.7,9.18,70245
2016,9,13,2,0,24.6,19.6,30.8,1.8,62.5,18.9,15.74,67051
2016,9,14,3,1,24.6,21.4,28.9,1.8,66.1,20.2,11.88,50931
2016,9,15,4,1,23.9,18.8,29.5,1.3,68.1,19.7,13.62,48036
2016,9,16,5,1,24.6,20.4,29.5,1.5,64.9,19.5,11.91,51254
2016,9,17,6,1,23.1,18.5,28.2,2.9,64.8,17.9,13.53,52183
2016,9,18,7,1,23.5,20.2,28.3,3.1,53.4,15.3,15.29,55063
2016,9,19,1,0,21.9,18.2,27.8,3.5,53.3,13.7,16.12,66807
2016,9,20,2,0,20.6,15.4,26.8,3.1,41.1,9.6,19.23,65571
2016,9,21,3,0,20.2,14.3,25.3,2,43.4,9.9,15.52,65243
